Timestamp,"OA Monitor - A1 - Temperature (°C)","OA Monitor - A2 - Temperature (°C)","OA Monitor - B1 - Temperature (°C)","OA Monitor - B2 - Temperature (°C)","OA Monitor - C1 - Temperature (°C)","OA Monitor - C2 - Temperature (°C)","OA Monitor - D1 - Temperature (°C)","OA Monitor - D2 - Temperature (°C)"
"2018-01-05 18:19:08",6.81,6.68,9.56,9.43,6.87,6.87,10.01,9.87
"2018-01-05 19:19:12",6.87,6.68,9.56,9.43,6.81,6.87,10.01,9.81
"2018-01-05 20:19:16",6.87,6.62,9.56,9.43,6.81,6.93,10.07,9.81
"2018-01-05 21:19:19",6.87,6.62,9.56,9.43,6.87,6.93,10.07,9.87
"2018-01-05 22:19:23",6.87,6.62,9.56,9.43,6.87,6.93,10.13,9.81
"2018-01-05 23:19:26",6.87,6.62,9.56,9.43,6.87,6.93,10.13,9.87
"2018-01-06 00:19:30",6.87,6.62,9.56,9.5,6.87,6.93,10.2,9.87
"2018-01-06 01:19:33",6.87,6.62,9.56,9.43,6.93,7,10.2,9.93
"2018-01-06 02:19:37",6.93,6.68,9.56,9.5,6.93,7,10.2,10
"2018-01-06 03:19:40",6.93,6.68,9.56,9.5,6.93,7,10.2,9.93
"2018-01-06 04:19:44",6.93,6.68,9.56,9.43,6.93,7,10.2,10
"2018-01-06 05:19:48",6.93,6.68,9.56,9.5,6.93,7,10.2,9.93
"2018-01-06 05:45:51",6.93,6.68,9.56,9.5,6.93,7,10.2,10
"2018-01-06 06:45:55",6.93,6.68,9.56,9.5,6.93,7.06,10.26,10
"2018-01-06 07:45:58",6.93,6.68,9.56,9.43,6.93,7.06,10.26,10
"2018-01-06 08:46:01",6.93,6.62,9.56,9.5,6.93,7.06,10.2,10
"2018-01-06 09:46:06",6.93,6.68,9.56,9.5,7,7.06,10.26,10
"2018-01-06 10:46:09",6.93,6.68,9.56,9.5,6.93,7,10.26,10
"2018-01-06 11:46:12",6.93,6.68,9.56,9.5,7,7.06,10.26,10
"2018-01-06 12:46:16",6.93,6.62,9.56,9.5,7,7.06,10.26,10
"2018-01-06 13:46:19",6.93,6.62,9.56,9.5,6.93,7.06,10.26,10
"2018-01-06 14:46:23",6.93,6.68,9.56,9.43,6.93,7,10.26,10
"2018-01-06 15:46:27",6.87,6.62,9.56,9.43,6.93,7,10.26,10
"2018-01-06 16:46:30",6.93,6.68,9.5,9.43,6.93,7,10.26,10
"2018-01-06 17:46:33",6.93,6.68,9.5,9.43,6.93,7,10.26,10
"2018-01-06 18:46:37",6.87,6.62,9.5,9.43,6.93,7,10.26,10
"2018-01-06 19:46:41",6.87,6.62,9.5,9.43,6.93,7,10.26,10
"2018-01-06 20:46:44",6.87,6.62,9.5,9.43,6.93,7,10.2,10
"2018-01-06 21:46:48",6.87,6.62,9.5,9.43,6.93,7,10.26,10
"2018-01-06 22:46:52",6.87,6.62,9.5,9.43,6.93,7,10.26,10
"2018-01-06 23:46:55",6.87,6.56,9.5,9.43,6.93,7,10.2,10
"2018-01-07 00:04:35",6.93,6.62,9.5,9.43,6.87,7,10.2,10
"2018-01-07 01:04:39",6.87,6.62,9.5,9.43,6.93,7,10.32,10
"2018-01-07 02:04:42",6.87,6.62,9.5,9.43,6.93,7,10.26,10
"2018-01-07 03:04:46",6.87,6.62,9.5,9.43,6.87,7,10.26,10
"2018-01-07 04:04:49",6.87,6.56,9.5,9.43,6.93,7,10.26,10
"2018-01-07 05:04:53",6.87,6.62,9.5,9.43,6.87,7,10.26,10
"2018-01-07 06:04:56",6.87,6.62,9.5,9.43,6.93,7,10.2,10
"2018-01-07 07:05:00",6.87,6.62,9.5,9.43,6.87,7,10.26,10
"2018-01-07 08:05:04",6.87,6.62,9.5,9.43,6.93,7,10.2,10
"2018-01-07 09:05:07",6.87,6.62,9.5,9.43,6.93,7,10.26,10
"2018-01-07 10:05:10",6.87,6.62,9.5,9.43,6.81,6.93,10.2,9.93
"2018-01-07 11:05:14",6.81,6.62,9.5,9.43,6.87,6.93,10.26,10
"2018-01-07 12:05:18",6.87,6.56,9.5,9.43,6.87,6.93,10.2,9.93
"2018-01-07 13:05:21",6.87,6.56,9.43,9.43,7,6.93,10.26,10
"2018-01-07 14:05:25",6.81,6.56,9.43,9.43,6.87,6.93,10.26,10
"2018-01-07 15:05:28",6.81,6.56,9.43,9.43,6.93,6.93,10.2,10
"2018-01-07 16:05:32",6.81,6.62,9.43,9.37,6.93,6.93,10.2,10
"2018-01-07 17:05:35",6.81,6.62,9.43,9.37,6.87,6.93,10.2,10
"2018-01-07 18:05:38",6.81,6.56,9.43,9.37,6.87,6.93,10.26,10
"2018-01-07 19:05:43",6.81,6.62,9.43,9.37,6.87,6.93,10.2,10
"2018-01-07 20:05:46",6.81,6.62,9.5,9.37,6.93,6.93,10.2,10
"2018-01-07 21:05:50",6.81,6.56,9.5,9.43,6.87,6.93,10.2,10
"2018-01-07 22:05:53",6.81,6.56,9.5,9.37,6.87,6.93,10.26,10
"2018-01-07 23:05:57",6.87,6.56,9.5,9.43,6.87,6.93,10.26,10
"2018-01-08 00:06:00",6.87,6.56,9.43,9.37,6.93,6.93,10.2,10
"2018-01-08 01:06:04",6.81,6.56,9.43,9.37,6.87,6.93,10.26,10
"2018-01-08 02:06:08",6.87,6.56,9.5,9.43,6.87,6.93,10.2,10
"2018-01-08 03:06:10",6.81,6.62,9.5,9.43,6.87,6.93,10.26,10
"2018-01-08 04:06:14",6.81,6.56,9.43,9.37,6.87,6.93,10.2,10
"2018-01-08 05:06:18",6.81,6.56,9.43,9.43,6.81,6.87,10.26,10
"2018-01-08 06:06:22",6.81,6.56,9.5,9.43,6.81,6.87,10.2,10
"2018-01-08 07:06:25",6.81,6.62,9.43,9.43,6.75,6.87,10.2,10
"2018-01-08 08:06:28",6.87,6.56,9.5,9.43,6.75,6.81,10.26,9.93
"2018-01-08 09:06:32",6.81,6.62,9.5,9.43,6.68,6.81,10.2,9.93
"2018-01-08 10:06:36",6.81,6.56,9.5,9.37,6.75,6.81,10.13,9.93
"2018-01-08 11:06:39",6.81,6.62,9.5,9.43,6.68,6.81,10.13,9.93
"2018-01-08 12:06:42",6.81,6.56,9.5,9.43,6.68,6.81,10.13,9.87
"2018-01-08 12:51:05",6.81,6.56,9.5,9.43,6.68,6.81,10.13,9.93
"2018-01-08 12:52:14",6.81,6.56,9.5,9.43,6.81,6.75,10.13,9.87
"2018-01-08 13:52:18",6.81,6.56,9.5,9.43,6.68,6.81,10.07,9.87
"2018-01-08 14:52:21",6.81,6.56,9.5,9.37,6.75,6.81,10.07,9.87
"2018-01-08 15:52:25",6.81,6.56,9.5,9.43,6.75,6.81,10.13,9.87
"2018-01-08 16:52:28",6.81,6.56,9.5,9.43,6.75,6.75,10.13,9.87
"2018-01-08 17:52:32",10.56,6.56,10.87,9.43,8,6.75,11.38,9.87
"2018-01-08 18:44:45",10.81,6.62,10.68,9.43,6.37,6.81,9.82,9.87
"2018-01-08 19:44:49",10.5,6.62,10.31,9.43,6.31,6.81,9.82,9.81
"2018-01-08 19:57:15",10.37,6.62,9.62,9.43,6.37,6.81,9.88,9.87
"2018-01-08 20:57:18",7.12,6.62,9.37,9.43,6.56,6.87,10.01,9.93
"2018-01-08 21:57:21",6.62,6.62,9.37,9.43,6.68,7,10.13,10
"2018-01-08 22:57:26",6.68,6.68,9.5,9.5,6.81,7.06,10.26,10.06
"2018-01-08 23:57:29",6.75,6.75,9.5,9.5,7,7.12,10.32,10.12
"2018-01-09 00:57:32",6.87,6.75,9.62,9.56,7.06,7.25,10.38,10.18
"2018-01-09 01:57:36",6.93,6.81,9.68,9.56,7.18,7.31,10.51,10.25
"2018-01-09 02:57:40",6.93,6.81,9.68,9.62,7.25,7.31,10.51,10.31
"2018-01-09 03:57:43",7,6.87,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 04:57:46",7,6.87,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 05:57:50",7.06,6.87,9.75,9.62,7.25,7.37,10.63,10.37
"2018-01-09 06:57:56",7.06,6.87,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 07:57:57",7.06,6.87,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 08:58:00",7.06,6.81,9.75,9.62,7.31,7.43,10.57,10.31
"2018-01-09 09:58:04",7.06,6.87,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 10:58:13",7.06,6.87,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 11:58:11",7.06,6.87,9.75,9.62,7.25,7.37,10.57,10.31
"2018-01-09 12:58:15",7.06,6.81,9.75,9.62,7.31,7.37,10.57,10.31
"2018-01-09 13:58:18",7,6.87,9.75,9.62,7.25,7.37,10.57,10.31
"2018-01-09 14:58:22",7.06,6.87,9.75,9.62,7.31,7.37,10.51,10.25
"2018-01-09 15:58:26",7.06,6.81,9.75,9.62,7.25,7.31,10.51,10.25
"2018-01-09 16:58:28",7.06,6.81,9.75,9.62,7.25,7.37,10.51,10.25
"2018-01-09 17:58:32",7.06,9.62,9.75,10.56,7.25,10.62,10.51,10
"2018-01-09 18:58:36",7.06,9.43,9.75,9.43,7.25,10.37,10.51,9.81
"2018-01-09 19:53:01",7.18,10.31,9.81,9.5,7.43,10.18,10.51,9.93
"2018-01-09 19:55:36",7.18,10.18,9.81,9.5,7.37,10.12,10.51,9.93
"2018-01-09 20:55:39",7.31,9.06,9.87,9.62,7.5,9,10.51,10
"2018-01-09 21:55:43",7.25,7.18,9.93,9.75,7.43,7.18,10.45,10
"2018-01-09 22:55:46",7.18,6.81,9.93,9.81,7.37,7.12,10.51,10
"2018-01-09 23:55:51",7.18,6.75,10,9.87,7.25,7.12,10.45,10
"2018-01-10 00:55:53",7.12,6.75,10.06,9.87,7.25,7.12,10.45,10.06
"2018-01-10 00:57:41",7.12,6.81,10,9.87,7.25,7.12,10.45,10.06
"2018-01-10 01:47:57",7.12,6.75,10.06,9.87,7.25,7.18,10.45,10.06
"2018-01-10 02:48:01",7.06,6.75,10.06,9.93,7.25,7.18,10.45,10.12
"2018-01-10 03:48:05",7.06,6.81,10.06,9.93,7.18,7.18,10.45,10.12
"2018-01-10 04:48:08",7.06,6.81,10.12,10,7.18,7.18,10.38,10.12
"2018-01-10 05:48:12",7.06,6.81,10.12,10,7.18,7.18,10.45,10.12
"2018-01-10 06:48:15",7.06,6.81,10.12,10,7.18,7.25,10.45,10.18
"2018-01-10 07:48:18",7.06,6.81,10.12,10,7.18,7.18,10.45,10.18
"2018-01-10 08:48:22",7,6.75,10.12,10,7.18,7.18,10.38,10.12
"2018-01-10 09:48:26",7,6.75,10.06,10,7.12,7.18,10.38,10.12
"2018-01-10 10:48:29",7,6.75,10.12,10,7.12,7.18,10.45,10.12
"2018-01-10 11:48:33",7,6.75,10.12,10,7.12,7.18,10.38,10.12
"2018-01-10 12:48:36",7,6.68,10.06,10,7.12,7.18,10.38,10.12
"2018-01-10 13:37:20",7,6.68,10.12,10,7.12,7.18,10.38,10.12
"2018-01-10 14:37:24",6.93,6.68,10.06,10,7.06,7.06,10.32,10.06
"2018-01-10 15:37:27",6.93,6.68,10.12,10,7,7.06,10.32,10
"2018-01-10 16:37:31",6.93,6.68,10.06,9.93,6.87,7,10.26,10
"2018-01-10 17:37:34",6.93,6.68,10.06,9.93,6.93,6.93,10.26,10
"2018-01-10 18:37:38",6.87,6.68,10.06,9.93,6.87,6.93,10.26,9.93
"2018-01-10 19:37:41",6.93,6.68,10.06,9.93,6.81,6.93,10.2,9.93
"2018-01-10 20:37:45",6.93,6.68,10.06,9.87,6.87,6.93,10.2,9.93
"2018-01-10 21:37:48",6.87,6.68,10.06,9.93,6.87,6.93,10.2,9.93
"2018-01-10 22:37:52",6.93,6.68,10.06,9.93,6.93,6.93,10.26,9.93
"2018-01-10 23:37:56",6.93,6.68,10.06,9.93,6.93,6.93,10.26,9.93
"2018-01-11 00:37:59",6.93,6.68,10.06,9.93,7,6.93,10.26,10
"2018-01-11 01:38:02",6.93,6.68,10.06,9.93,6.93,7,10.26,10
"2018-01-11 01:45:31",6.93,6.68,10.06,9.93,7,7,10.32,10
"2018-01-11 02:45:35",6.93,6.75,10.12,10,7,7.06,10.38,10.06
"2018-01-11 03:45:38",7,6.75,10.12,10,7,7.06,10.38,10.06
"2018-01-11 04:45:41",7,6.75,10.12,10,7,7.06,10.38,10.06
"2018-01-11 05:45:46",7,6.75,10.12,10,7.06,7.06,10.45,10.06
"2018-01-11 06:45:49",7,6.75,10.12,10,7,7.06,10.32,10.06
"2018-01-11 07:45:52",7,6.75,10.12,10,7.06,7.06,10.38,10.06
"2018-01-11 08:45:56",7,6.75,10.12,10,7,7.12,10.38,10.06
"2018-01-11 09:46:00",7,6.75,10.12,10,7.06,7.12,10.38,10.12
"2018-01-11 10:46:03",7,6.75,10.12,10,7.06,7.06,10.38,10.12
"2018-01-11 11:46:06",7,6.75,10.12,10,7.06,7.12,10.38,10.06
"2018-01-11 12:46:10",6.93,6.75,10.12,10,7.06,7.06,10.38,10.12
"2018-01-11 13:46:13",7,6.75,10.12,10,7,7.06,10.32,10.06
"2018-01-11 14:46:17",7,6.75,10.12,10,7.06,7.06,10.38,10.06
"2018-01-11 15:46:20",7,6.75,10.12,10,7.06,7.06,10.38,10.06
"2018-01-11 16:46:24",7,6.75,10.12,10,7.06,7.12,10.32,10.06
"2018-01-11 17:46:28",7,6.75,10.12,10,7.06,7.06,10.32,10.06
"2018-01-11 17:50:47",6.93,6.75,10.12,10,7.06,7.06,10.38,10.06
"2018-01-11 18:50:50",7,6.75,10.12,10,7,7.06,10.38,10.06
"2018-01-11 19:50:54",6.93,6.75,10.12,10,7,7.06,10.32,10.06
"2018-01-11 20:50:01",6.93,6.75,10.06,9.93,7,7.06,10.32,10
"2018-01-11 21:50:06",7,6.75,10.12,10,7.06,7.06,10.32,10.06
"2018-01-11 22:50:09",7.06,6.81,10.18,10,7.06,7.12,10.45,10.12
"2018-01-11 23:50:13",7.12,6.81,10.25,10.06,7.18,7.18,10.51,10.18
"2018-01-12 00:50:17",7.25,6.93,10.25,10.12,7.18,7.18,10.57,10.18
"2018-01-12 01:50:19",7.25,6.93,10.31,10.12,7.37,7.31,10.57,10.25
"2018-01-12 02:50:23",7.31,7,10.37,10.18,7.37,7.31,10.63,10.31
"2018-01-12 03:50:26",7.31,7,10.37,10.25,7.37,7.37,10.63,10.31
"2018-01-12 04:50:29",7.31,7.06,10.37,10.18,7.43,7.37,10.63,10.37
"2018-01-12 04:59:49",7.31,7,10.37,10.18,7.37,7.37,10.63,10.37
"2018-01-12 05:59:57",7.31,7,10.37,10.18,7.37,7.37,10.63,10.37
"2018-01-12 06:59:56",7.31,7,10.37,10.18,7.37,7.37,10.63,10.37
"2018-01-12 07:59:59",7.25,7,10.37,10.18,7.31,7.37,10.63,10.31
"2018-01-12 09:00:03",7.25,7,10.31,10.18,7.31,7.31,10.57,10.31
"2018-01-12 10:00:06",7.18,6.93,10.31,10.12,7.31,7.31,10.57,10.25
"2018-01-12 11:00:10",7.18,6.93,10.31,10.12,7.25,7.25,10.51,10.25
"2018-01-12 12:00:13",7.18,6.93,10.31,10.12,7.25,7.25,10.57,10.25
"2018-01-12 13:00:17",7.18,6.87,10.25,10.12,7.18,7.25,10.51,10.25
"2018-01-12 14:00:20",7.18,6.87,10.25,10.06,7.18,7.25,10.45,10.18
"2018-01-12 15:00:24",7.12,6.87,10.25,10.06,7.18,7.25,10.51,10.18
"2018-01-12 16:00:28",7.12,6.81,10.18,10.06,7.18,7.18,10.45,10.18
"2018-01-12 17:00:32",7.12,6.87,10.18,10.06,7.18,7.18,10.38,10.18
"2018-01-12 18:00:35",7.12,6.81,10.18,10.06,7.18,7.18,10.45,10.18
"2018-01-12 19:00:39",7.12,6.81,10.12,10.06,7.12,7.18,10.38,10.12
"2018-01-12 19:31:08",7.12,6.81,10.12,10.06,7.06,7.18,10.38,10.12
"2018-01-12 20:31:12",7.12,6.87,10.18,10,7.18,7.18,10.45,10.18
"2018-01-12 21:31:15",7.12,6.87,10.12,10.06,7.18,7.25,10.45,10.18
"2018-01-12 22:31:18",7.12,6.87,10.12,10,7.31,7.31,10.45,10.18
"2018-01-12 23:31:22",7.12,6.87,10.12,10,7.37,7.31,10.51,10.25
"2018-01-13 00:31:26",7.12,6.87,10.12,10,7.37,7.31,10.45,10.25
"2018-01-13 01:31:30",7.12,6.87,10.12,10,7.43,7.31,10.45,10.25
"2018-01-13 02:31:33",7.18,6.93,10.18,10,7.43,7.37,10.57,10.31
"2018-01-13 03:31:36",7.18,6.93,10.18,10.06,7.56,7.43,10.57,10.31
"2018-01-13 04:31:40",7.25,7,10.25,10.12,7.56,7.43,10.63,10.37
"2018-01-13 05:31:44",7.25,7,10.25,10.12,7.62,7.43,10.63,10.37
"2018-01-13 06:29:53",7.25,7,10.25,10.12,7.68,7.5,10.7,10.37
"2018-01-13 06:30:53",7.25,7,10.25,10.12,7.68,7.5,10.63,10.43
"2018-01-13 07:30:57",7.25,7,10.25,10.12,7.62,7.5,10.7,10.43
"2018-01-13 08:31:00",7.25,7,10.25,10.12,7.62,7.5,10.63,10.43
"2018-01-13 09:31:04",7.25,7,10.25,10.12,7.62,7.5,10.63,10.37
"2018-01-13 10:31:07",7.25,7,10.25,10.12,7.56,7.43,10.63,10.37
"2018-01-13 11:31:11",7.25,7,10.25,10.12,7.62,7.43,10.63,10.37
"2018-01-13 12:31:14",7.25,7,10.18,10.06,7.56,7.43,10.57,10.37
"2018-01-13 13:31:18",7.25,7,10.25,10.06,7.56,7.43,10.57,10.31
"2018-01-13 14:31:22",7.25,7,10.18,10.06,7.56,7.43,10.57,10.31
"2018-01-13 15:31:25",7.25,7,10.18,10.06,7.56,7.37,10.57,10.37
"2018-01-13 16:31:29",7.25,7,10.18,10.06,7.56,7.43,10.51,10.31
"2018-01-13 17:31:32",7.18,7,10.18,10.06,7.5,7.37,10.57,10.31
"2018-01-13 18:31:35",7.18,7,10.18,10.06,7.56,7.37,10.57,10.31
"2018-01-13 19:31:39",7.25,7,10.18,10.06,7.56,7.37,10.57,10.31
"2018-01-13 20:31:43",7.25,6.93,10.18,10.06,7.56,7.37,10.51,10.31
"2018-01-13 21:31:46",7.18,6.93,10.12,10,7.5,7.37,10.51,10.25
"2018-01-13 22:31:50",7.18,6.93,10.12,10,7.43,7.31,10.51,10.25
"2018-01-13 23:31:54",7.18,6.93,10.12,10,7.43,7.31,10.51,10.25
"2018-01-14 00:31:57",7.18,6.93,10.12,10,7.43,7.37,10.51,10.25
"2018-01-14 01:32:01",7.18,6.93,10.12,10,7.43,7.31,10.51,10.25
"2018-01-14 02:32:04",7.18,6.93,10.12,10,7.5,7.31,10.51,10.25
"2018-01-14 03:32:08",7.18,6.93,10.12,10,7.43,7.31,10.51,10.31
"2018-01-14 04:32:11",7.18,6.93,10.12,10,7.5,7.37,10.45,10.31
"2018-01-14 05:32:14",7.18,6.87,10.12,10,7.5,7.37,10.51,10.25
"2018-01-14 06:32:18",7.18,6.93,10.12,10,7.5,7.31,10.51,10.31
"2018-01-14 07:32:22",7.18,6.87,10.12,10,7.43,7.31,10.51,10.31
"2018-01-14 08:32:25",7.18,6.87,10.12,10,7.43,7.31,10.51,10.25
"2018-01-14 09:32:28",7.18,6.93,10.12,10,7.43,7.31,10.51,10.25
"2018-01-14 10:32:32",7.18,6.93,10.12,10,7.43,7.31,10.45,10.31
"2018-01-14 10:40:19",7.18,6.93,10.12,10,7.43,7.31,10.51,10.25
"2018-01-14 11:40:23",7.18,6.87,10.06,10,7.43,7.31,10.45,10.25
"2018-01-14 12:40:26",7.12,6.93,10.06,10,7.5,7.31,10.45,10.25
"2018-01-14 13:40:31",7.18,6.87,10.06,9.93,7.43,7.31,10.45,10.25
"2018-01-14 14:40:34",7.18,6.87,10.06,10,7.37,7.25,10.45,10.25
"2018-01-14 15:40:38",7.12,6.87,10.06,9.93,7.43,7.31,10.45,10.25
"2018-01-14 16:40:41",7.12,6.93,10.06,9.93,7.43,7.25,10.45,10.18
"2018-01-14 17:40:45",7.12,6.87,10.06,9.93,7.37,7.25,10.38,10.18
"2018-01-14 18:40:49",7.12,6.87,10,9.93,7.37,7.25,10.38,10.18
"2018-01-14 19:40:52",7.12,6.81,10.06,9.93,7.37,7.25,10.45,10.25
"2018-01-14 20:41:08",7.12,6.87,10.06,9.93,7.37,7.25,10.38,10.18
"2018-01-14 21:40:59",7.12,6.87,10,9.87,7.37,7.25,10.38,10.18
"2018-01-14 22:41:02",7.06,6.87,10,9.87,7.31,7.25,10.38,10.18
"2018-01-14 23:41:06",7.06,6.81,10,9.87,7.31,7.25,10.38,10.12
"2018-01-15 00:41:09",7.12,6.87,10,9.87,7.37,7.18,10.38,10.18
"2018-01-15 01:41:13",7.12,6.87,10,9.87,7.37,7.25,10.38,10.18
"2018-01-15 02:41:17",7.12,6.87,10,9.87,7.37,7.25,10.38,10.18
"2018-01-15 03:41:20",7.12,6.87,10,9.93,7.37,7.25,10.38,10.18
"2018-01-15 04:41:24",7.12,6.87,10,9.93,7.31,7.18,10.38,10.12
"2018-01-15 05:41:27",7.12,6.81,10,9.93,7.31,7.12,10.32,10.12
"2018-01-15 06:38:20",7.12,6.87,10,9.87,7.25,7.06,10.26,10.06
"2018-01-15 07:18:09",7.12,6.81,10,9.87,7.18,7.06,10.26,10.06
"2018-01-15 07:19:35",7.12,6.81,10,9.87,7.18,7.06,10.26,10.06
"2018-01-15 08:19:39",7.06,6.81,10,9.87,7.12,7,10.26,10.06
"2018-01-15 09:19:43",7.06,6.81,10,9.87,7.12,7,10.26,10.06
"2018-01-15 10:19:46",7.06,6.81,10,9.87,7.12,7,10.26,10.06
"2018-01-15 10:59:57",7.06,6.81,9.93,9.87,7.06,6.93,10.2,10
"2018-01-15 12:00:00",7.06,6.81,9.93,9.87,7.06,6.93,10.2,10
"2018-01-15 13:00:04",7.06,6.81,9.93,9.87,7.06,6.93,10.2,10
"2018-01-15 14:00:08",7.06,6.81,9.93,9.87,7.06,6.93,10.2,10
"2018-01-15 15:00:11",7.06,6.81,9.93,9.81,7.06,6.93,10.2,10
"2018-01-15 16:00:14",7.06,6.81,9.93,9.81,7.06,6.93,10.13,10
"2018-01-15 16:37:10",7.06,6.81,9.93,9.81,7,6.87,10.2,10
"2018-01-15 17:37:14",7.06,6.81,9.93,9.81,7,6.87,10.2,9.93
"2018-01-15 18:37:18",7.06,6.81,9.93,9.87,7,6.93,10.2,9.93
"2018-01-15 19:37:21",7.06,6.81,9.93,9.87,7.06,6.93,10.2,10
"2018-01-15 20:37:25",7.06,6.81,9.93,9.87,7.06,6.87,10.2,10
"2018-01-15 21:37:28",7.12,6.87,10,9.87,7,6.93,10.26,10.06
"2018-01-15 22:37:32",7.12,6.87,10,9.87,7.18,7.06,10.38,10.12
"2018-01-15 23:34:09",7.12,6.87,10,9.87,7.25,7.12,10.45,10.18
"2018-01-16 00:34:14",7.12,6.87,10,9.87,7.37,7.18,10.45,10.25
"2018-01-16 01:34:17",7.18,6.93,10.06,9.93,7.5,7.31,10.51,10.31
"2018-01-16 02:34:20",7.25,6.93,10.12,9.93,7.56,7.37,10.63,10.37
"2018-01-16 03:34:24",7.25,7,10.12,10,7.62,7.43,10.63,10.37
"2018-01-16 04:34:28",7.25,7,10.12,10,7.68,7.5,10.63,10.43
"2018-01-16 04:53:29",7.31,7,10.12,10,7.68,7.5,10.7,10.43
"2018-01-16 05:53:32",7.31,7,10.18,10,7.68,7.5,10.7,10.43
"2018-01-16 06:53:36",7.31,7,10.12,10,7.68,7.5,10.7,10.43
"2018-01-16 07:18:38",7.25,7,10.12,10,7.62,7.5,10.63,10.43
"2018-01-16 08:18:42",7.25,7,10.12,10,7.68,7.5,10.63,10.43
"2018-01-16 09:18:46",7.25,7,10.12,10,7.62,7.5,10.63,10.37
"2018-01-16 10:18:49",7.25,7,10.06,9.93,7.56,7.5,10.63,10.37
"2018-01-16 11:18:52",7.25,7,10.06,9.93,7.62,7.5,10.57,10.37
"2018-01-16 12:18:56",7.25,7,10.06,9.93,7.62,7.43,10.63,10.37
"2018-01-16 13:19:00",7.18,6.93,10.06,9.93,7.56,7.43,10.57,10.37
"2018-01-16 14:19:03",7.18,6.93,10.06,9.93,7.56,7.43,10.57,10.37
"2018-01-16 15:19:07",7.18,6.93,10.06,9.93,7.56,7.43,10.57,10.31
"2018-01-16 16:19:10",7.18,6.93,10.06,9.93,7.56,7.43,10.57,10.31
"2018-01-16 17:19:14",7.18,6.93,10.06,9.87,7.56,7.37,10.57,10.31
"2018-01-16 18:19:17",11.31,6.93,11.37,9.87,7,7.37,10.45,10.31
"2018-01-16 19:19:20",11.06,6.87,10.68,9.87,6.93,7.37,10.13,10.25
"2018-01-16 20:19:26",10.31,6.93,9.62,9.87,6.87,7.37,10.07,10.25
"2018-01-16 21:19:27",8,6.87,9.62,9.81,6.93,7.31,10.13,10.18
"2018-01-16 22:19:31",6.75,6.81,9.62,9.81,7,7.31,10.13,10.18
"2018-01-16 23:19:35",6.81,6.81,9.68,9.81,7,7.25,10.26,10.18
"2018-01-17 00:19:39",6.87,6.87,9.75,9.81,7.06,7.25,10.26,10.18
"2018-01-17 01:19:42",6.93,6.81,9.75,9.81,7.12,7.25,10.26,10.12
"2018-01-17 02:19:45",6.93,6.87,9.81,9.81,7.12,7.25,10.32,10.18
"2018-01-17 03:19:49",7,6.81,9.81,9.81,7.12,7.25,10.32,10.18
"2018-01-17 04:19:53",7,6.87,9.81,9.81,7.18,7.25,10.32,10.18
"2018-01-17 05:19:56",7.06,6.87,9.81,9.81,7.18,7.25,10.32,10.18
"2018-01-17 06:20:00",7.06,6.87,9.81,9.81,7.18,7.18,10.38,10.18
"2018-01-17 07:20:03",7.06,6.87,9.87,9.81,7.18,7.18,10.38,10.12
"2018-01-17 08:20:07",7.06,6.81,9.87,9.81,7.18,7.18,10.32,10.18
"2018-01-17 09:20:10",7.06,6.81,9.87,9.81,7.18,7.18,10.38,10.12
"2018-01-17 10:20:14",7.06,6.87,9.81,9.81,7.12,7.18,10.32,10.12
"2018-01-17 11:20:17",7.06,6.81,9.81,9.81,7.18,7.18,10.32,10.12
"2018-01-17 12:20:21",7.06,6.87,9.87,9.87,7.18,7.18,10.32,10.12
"2018-01-17 13:20:24",7.06,6.87,9.87,9.81,7.18,7.18,10.32,10.12
"2018-01-17 14:20:28",7.06,6.81,9.87,9.81,7.18,7.18,10.32,10.12
"2018-01-17 15:20:31",7.06,6.81,9.87,9.81,7.18,7.18,10.32,10.12
"2018-01-17 16:20:36",7.06,6.81,9.87,9.81,7.18,7.18,10.32,10.12
"2018-01-17 17:20:39",7.06,6.81,9.81,9.81,7.18,7.18,10.32,10.12
"2018-01-17 18:20:42",7.06,10.56,9.81,9.81,7.18,9.87,10.26,10.12
"2018-01-17 19:20:46",7.06,10.81,9.81,9.5,7.12,10.5,10.26,9.93
"2018-01-17 20:20:50",7.06,9.81,9.81,9.5,7.12,9.18,10.2,9.75
"2018-01-17 21:20:52",7,8.43,9.75,9.5,7.18,6.93,10.26,9.81
"2018-01-17 22:20:57",7.06,6.43,9.75,9.56,7.06,6.87,10.26,9.87
"2018-01-17 23:21:00",7.06,6.5,9.81,9.62,7.12,6.87,10.26,9.93
"2018-01-18 00:21:03",7.12,6.62,9.87,9.68,7.18,6.93,10.32,10
"2018-01-18 01:21:07",7.18,6.68,9.87,9.75,7.25,7.06,10.38,10.06
"2018-01-18 01:50:04",7.18,6.68,9.93,9.81,7.25,7.12,10.45,10.12
"2018-01-18 02:50:07",7.18,6.81,9.93,9.81,7.25,7.18,10.45,10.18
"2018-01-18 03:50:11",7.25,6.81,9.93,9.87,7.31,7.18,10.51,10.18
